"MetStation","Date","Rain","Solar","MaxTemp","MinTemp","Wind"
"","22/06/1933",3.809999943,23.55590057,27.77779961,21.11109924,NA
"","23/06/1933",2.286000013,23.55590057,29.44440079,21.66670036,NA
"","24/06/1933",1.524000049,23.55590057,29.44440079,21.66670036,NA
"","25/06/1933",11.43000031,23.55590057,28.88890076,21.11109924,NA
"","26/06/1933",0.254000008,23.55590057,27.77779961,21.66670036,NA
"","27/06/1933",1.524000049,23.55590057,30,21.11109924,NA
"","28/06/1933",1.269999981,23.55590057,29.44440079,22.22220039,NA
"","29/06/1933",2.79399991,23.55590057,28.88890076,22.22220039,NA
"","30/06/1933",5.334000111,23.55590057,28.88890076,20.55559921,NA
"","22/07/1933",4.826000214,23.6814003,30,25,NA
"","23/07/1933",0.508000016,23.6814003,31.11109924,22.22220039,NA
"","24/07/1933",4.06400013,23.6814003,30,21.66670036,NA
"","25/07/1933",0.762000024,23.6814003,29.44440079,22.22220039,NA
"","26/07/1933",0.508000016,23.6814003,30.55559921,22.77779961,NA
"","27/07/1933",0.762000024,23.6814003,30,22.22220039,NA
"","28/07/1933",0.254000008,23.6814003,30.55559921,22.22220039,NA
"","29/07/1933",4.31799984,23.6814003,29.44440079,21.11109924,NA
"","30/07/1933",4.06400013,23.6814003,28.88890076,22.22220039,NA
"","31/07/1933",0,23.6814003,29.44440079,22.77779961,NA
"","22/08/1933",0,25.73159981,31.66670036,21.66670036,NA
"","23/08/1933",0,25.73159981,32.22219849,21.66670036,NA
"","24/08/1933",0,25.73159981,32.22219849,20,NA
"","25/08/1933",4.826000214,25.73159981,30,18.33329964,NA
"","26/08/1933",1.524000049,25.73159981,30,18.88890076,NA
"","27/08/1933",1.524000049,25.73159981,29.44440079,21.66670036,NA
"","28/08/1933",0.762000024,25.73159981,30,22.22220039,NA
"","29/08/1933",0.508000016,25.73159981,29.44440079,21.66670036,NA
"","30/08/1933",1.777999997,25.73159981,29.44440079,21.66670036,NA
"","31/08/1933",2.79399991,25.73159981,29.44440079,20.55559921,NA
"","22/09/1933",2.539999962,23.34670067,28.88890076,22.22220039,NA
"","23/09/1933",0,23.34670067,29.44440079,23.33329964,NA
"","24/09/1933",0,23.34670067,30,22.22220039,NA
"","25/09/1933",0,23.34670067,30,21.11109924,NA
"","26/09/1933",0,23.34670067,30,22.22220039,NA
"","27/09/1933",0,23.34670067,29.44440079,22.77779961,NA
"","28/09/1933",0.508000016,23.34670067,29.44440079,22.22220039,NA
"","29/09/1933",0,23.34670067,30.55559921,21.66670036,NA
"","30/09/1933",0,23.34670067,32.77780151,17.77779961,NA
"","22/10/1933",0,19.33009911,33.33330154,17.77779961,NA
"","23/10/1933",0,19.33009911,34.44440079,17.77779961,NA
"","24/10/1933",0,19.33009911,33.88890076,18.33329964,NA
"","25/10/1933",0,19.33009911,34.44440079,21.11109924,NA
"","26/10/1933",0,19.33009911,31.11109924,22.22220039,NA
"","27/10/1933",0,19.33009911,31.66670036,22.77779961,NA
"","28/10/1933",0,19.33009911,31.66670036,21.11109924,NA
"","29/10/1933",1.524000049,19.33009911,27.77779961,21.66670036,NA
"","30/10/1933",0,19.33009911,30.55559921,22.77779961,NA
"","31/10/1933",0,19.33009911,32.22219849,17.77779961,NA
"","22/11/1933",0,16.69420052,31.38890076,16.11109924,NA
"","23/11/1933",0,16.69420052,32.5,18.33329964,NA
"","24/11/1933",0,16.69420052,31.11109924,18.88890076,NA
"","25/11/1933",12.19200039,16.69420052,27.22220039,17.22220039,NA
"","26/11/1933",2.032000065,16.69420052,24.44440079,18.88890076,NA
"","27/11/1933",0,16.69420052,27.22220039,14.44439983,NA
"","28/11/1933",0,16.69420052,29.16670036,13.33329964,NA
"","29/11/1933",0,16.69420052,31.11109924,12.77779961,NA
"","30/11/1933",0,16.69420052,29.44440079,12.77779961,NA
"","22/12/1933",34.29000092,14.47659969,24.16670036,18.33329964,NA
"","23/12/1933",55.11800003,14.47659969,23.88890076,20.55559921,NA
"","24/12/1933",9.652000427,14.47659969,26.38890076,21.11109924,NA
"","25/12/1933",0.254000008,14.47659969,29.44440079,22.22220039,NA
"","26/12/1933",0.254000008,14.47659969,29.16670036,19.44440079,NA
"","27/12/1933",0.254000008,14.47659969,29.44440079,18.33329964,NA
"","28/12/1933",0,14.47659969,28.88890076,20.55559921,NA
"","29/12/1933",0,14.47659969,30,17.77779961,NA
"","30/12/1933",0,14.47659969,28.88890076,16.66670036,NA
"","31/12/1933",0,14.47659969,31.11109924,15,NA
"","1/1/1934",0,16.86149979,31.11109924,16.11109924,NA
"","2/1/1934",3.048000097,16.86149979,30.55559921,20.55559921,NA
"","3/1/1934",0,16.86149979,30.55559921,16.66670036,NA
"","4/1/1934",0,16.86149979,32.77780151,18.33329964,NA
"","5/1/1934",0,16.86149979,30.55559921,17.22220039,NA
"","6/1/1934",0,16.86149979,31.11109924,20,NA
"","7/1/1934",0.762000024,16.86149979,28.88890076,18.33329964,NA
"","8/1/1934",0,16.86149979,31.11109924,20.55559921,NA
"","9/1/1934",0.508000016,16.86149979,30.27779961,21.66670036,NA
"","10/1/1934",0.254000008,16.86149979,29.44440079,21.66670036,NA
"","11/1/1934",1.269999981,16.86149979,27.5,21.11109924,NA
"","12/1/1934",2.032000065,16.86149979,27.77779961,21.38890076,NA
"","13/01/1934",0.508000016,16.86149979,29.16670036,21.38890076,NA
"","14/01/1934",0,16.86149979,30,17.77779961,NA
"","15/01/1934",0,16.86149979,30.27779961,16.94440079,NA
"","16/01/1934",0,16.86149979,29.72220039,17.22220039,NA
"","17/01/1934",0,16.86149979,30,19.44440079,NA
"","18/01/1934",0,16.86149979,30.27779961,19.72220039,NA
"","19/01/1934",3.809999943,16.86149979,27.77779961,20,NA
"","20/01/1934",1.269999981,16.86149979,28.33329964,18.33329964,NA
"","21/01/1934",8.63599968,16.86149979,28.88890076,16.66670036,NA
"","22/01/1934",1.269999981,16.86149979,28.61109924,16.66670036,NA
"","23/01/1934",15.74800014,16.86149979,30.55559921,17.5,NA
"","24/01/1934",1.777999997,16.86149979,30,15.55560017,NA
"","25/01/1934",0.254000008,16.86149979,31.11109924,17.22220039,NA
"","26/01/1934",8.381999969,16.86149979,28.88890076,18.33329964,NA
"","27/01/1934",31.24200058,16.86149979,29.44440079,21.11109924,NA
"","28/01/1934",0.254000008,16.86149979,30.55559921,17.77779961,NA
"","29/01/1934",1.777999997,16.86149979,34.72219849,20.55559921,NA
"","30/01/1934",0.254000008,16.86149979,28.88890076,18.88890076,NA
"","31/01/1934",2.539999962,16.86149979,28.88890076,18.61109924,NA
"","1/2/1934",0,18.70249939,26.66670036,18.88890076,NA
"","2/2/1934",0,18.70249939,26.11109924,20,NA
"","3/2/1934",0,18.70249939,27.77779961,20,NA
"","4/2/1934",0,18.70249939,26.66670036,17.22220039,NA
"","5/2/1934",0.508000016,18.70249939,27.22220039,17.22220039,NA
"","6/2/1934",0,18.70249939,30,14.44439983,NA
"","7/2/1934",0,18.70249939,29.44440079,12.77779961,NA
"","8/2/1934",0,18.70249939,27.77779961,18.05559921,NA
"","9/2/1934",19.30400085,18.70249939,27.22220039,20,NA
"","10/2/1934",0.254000008,18.70249939,27.77779961,14.44439983,NA
"","11/2/1934",0,18.70249939,30,14.44439983,NA
"","12/2/1934",3.809999943,18.70249939,28.88890076,15.83329964,NA
"","13/02/1934",0,18.70249939,30,16.38890076,NA
"","14/02/1934",1.524000049,18.70249939,27.22220039,16.11109924,NA
"","15/02/1934",4.06400013,18.70249939,26.11109924,21.11109924,NA
"","16/02/1934",11.93799973,18.70249939,26.11109924,17.77779961,NA
"","17/02/1934",2.286000013,18.70249939,28.88890076,20,NA
"","18/02/1934",0.254000008,18.70249939,28.88890076,18.33329964,NA
"","19/02/1934",2.032000065,18.70249939,25.55559921,20.55559921,NA
"","20/02/1934",0,18.70249939,29.16670036,18.88890076,NA
"","21/02/1934",0,18.70249939,29.44440079,19.44440079,NA
"","22/02/1934",0,18.70249939,29.44440079,15,NA
"","23/02/1934",0,18.70249939,31.11109924,17.77779961,NA
"","24/02/1934",0.254000008,18.70249939,30,17.77779961,NA
"","25/02/1934",0.254000008,18.70249939,30.27779961,18.33329964,NA
"","26/02/1934",0,18.70249939,30,18.05559921,NA
"","27/02/1934",0,18.70249939,30,17.77779961,NA
"","28/02/1934",0,18.70249939,30.55559921,18.33329964,NA
"","1/3/1934",0,21.84049988,31.11109924,17.77779961,NA
"","2/3/1934",0,21.84049988,31.11109924,18.33329964,NA
"","3/3/1934",0,21.84049988,31.66670036,17.22220039,NA
"","4/3/1934",0,21.84049988,28.88890076,17.77779961,NA
"","5/3/1934",8.890000343,21.84049988,29.72220039,18.33329964,NA
"","6/3/1934",2.032000065,21.84049988,29.16670036,16.11109924,NA
"","7/3/1934",0.254000008,21.84049988,29.44440079,16.11109924,NA
"","8/3/1934",0,21.84049988,28.88890076,17.77779961,NA
"","9/3/1934",0.254000008,21.84049988,29.72220039,21.11109924,NA
"","10/3/1934",0,21.84049988,31.11109924,16.66670036,NA
"","11/3/1934",0,21.84049988,30.55559921,15.55560017,NA
"","12/3/1934",0,21.84049988,30,10.55560017,NA
"","13/03/1934",0,21.84049988,27.77779961,20.55559921,NA
"","14/03/1934",2.032000065,21.84049988,28.88890076,19.44440079,NA
"","15/03/1934",0,21.84049988,29.44440079,20.55559921,NA
"","16/03/1934",0,21.84049988,29.44440079,20,NA
"","17/03/1934",0,21.84049988,29.44440079,20.55559921,NA
"","18/03/1934",0,21.84049988,30,18.88890076,NA
"","19/03/1934",1.524000049,21.84049988,30,15.55560017,NA
"","20/03/1934",0,21.84049988,30,15,NA
"","21/03/1934",0,21.84049988,30.55559921,15.55560017,NA
"","22/03/1934",1.524000049,21.84049988,29.44440079,19.44440079,NA
"","23/03/1934",2.79399991,21.84049988,28.33329964,20,NA
"","24/03/1934",0,21.84049988,27.77779961,15.55560017,NA
"","25/03/1934",0,21.84049988,26.11109924,15,NA
"","26/03/1934",0,21.84049988,27.22220039,17.22220039,NA
"","27/03/1934",0,21.84049988,26.11109924,10.55560017,NA
"","28/03/1934",0.508000016,21.84049988,26.66670036,20,NA
"","29/03/1934",0,21.84049988,26.66670036,19.16670036,NA
"","30/03/1934",0.508000016,21.84049988,26.11109924,18.33329964,NA
"","31/03/1934",0,21.84049988,27.22220039,18.88890076,NA
"","1/4/1934",0,23.93250084,27.22220039,13.33329964,NA
"","2/4/1934",0.508000016,23.93250084,27.77779961,15,NA
"","3/4/1934",15.49400043,23.93250084,24.44440079,18.88890076,NA
"","4/4/1934",0,23.93250084,23.33329964,17.77779961,NA
"","5/4/1934",0,23.93250084,26.66670036,17.22220039,NA
"","6/4/1934",0,23.93250084,27.22220039,16.11109924,NA
"","7/4/1934",0,23.93250084,28.33329964,18.33329964,NA
"","8/4/1934",0,23.93250084,26.66670036,18.88890076,NA
"","9/4/1934",0,23.93250084,26.11109924,13.8888998,NA
"","10/4/1934",0.508000016,23.93250084,28.33329964,15,NA
"","11/4/1934",7.619999886,23.93250084,23.88890076,18.33329964,NA
"","12/4/1934",0,23.93250084,25,18.88890076,NA
"","13/04/1934",0,23.93250084,29.44440079,16.66670036,NA
"","14/04/1934",0,23.93250084,26.11109924,18.88890076,NA
"","15/04/1934",0,23.93250084,26.11109924,15,NA
"","16/04/1934",0,23.93250084,28.33329964,13.33329964,NA
"","17/04/1934",0,23.93250084,27.22220039,17.22220039,NA
"","18/04/1934",0,23.93250084,27.22220039,19.44440079,NA
"","19/04/1934",0,23.93250084,26.66670036,18.33329964,NA
"","20/04/1934",0,23.93250084,26.66670036,18.88890076,NA
"","21/04/1934",0,23.93250084,28.33329964,18.88890076,NA
"","22/04/1934",0,23.93250084,30.55559921,18.33329964,NA
"","23/04/1934",0,23.93250084,30.55559921,17.77779961,NA
"","24/04/1934",3.302000046,23.93250084,31.11109924,16.66670036,NA
"","25/04/1934",3.809999943,23.93250084,26.66670036,20,NA
"","26/04/1934",3.809999943,23.93250084,29.44440079,20.55559921,NA
"","27/04/1934",3.302000046,23.93250084,30,21.11109924,NA
"","28/04/1934",0.254000008,23.93250084,28.88890076,22.22220039,NA
"","29/04/1934",0.508000016,23.93250084,28.88890076,21.11109924,NA
"","30/04/1934",0.508000016,23.93250084,29.44440079,21.11109924,NA
"","1/5/1934",0.508000016,24.97850037,29.72220039,21.11109924,NA
"","2/5/1934",1.269999981,24.97850037,29.44440079,21.11109924,NA
"","3/5/1934",2.79399991,24.97850037,30.55559921,20.55559921,NA
"","4/5/1934",4.06400013,24.97850037,27.22220039,20,NA
"","5/5/1934",11.17599964,24.97850037,25.55559921,20.55559921,NA
"","6/5/1934",1.777999997,24.97850037,28.61109924,20.55559921,NA
"","7/5/1934",6.096000195,24.97850037,26.11109924,20.55559921,NA
"","8/5/1934",0,24.97850037,28.88890076,18.88890076,NA
"","9/5/1934",0,24.97850037,30,18.33329964,NA
"","10/5/1934",0,24.97850037,29.72220039,19.44440079,NA
"","11/5/1934",0.762000024,24.97850037,28.33329964,21.11109924,NA
"","12/5/1934",0,24.97850037,28.33329964,20.55559921,NA
"","13/05/1934",0,24.97850037,29.72220039,18.88890076,NA
"","14/05/1934",0,24.97850037,31.11109924,21.11109924,NA
"","15/05/1934",0,24.97850037,30,22.22220039,NA
"","16/05/1934",2.032000065,24.97850037,29.44440079,21.11109924,NA
"","17/05/1934",0,24.97850037,30,20.55559921,NA
"","18/05/1934",0.254000008,24.97850037,29.44440079,17.77779961,NA
"","19/05/1934",0,24.97850037,29.44440079,18.88890076,NA
"","20/05/1934",0,24.97850037,30,18.88890076,NA
"","21/05/1934",0,24.97850037,32.77780151,19.44440079,NA
"","22/05/1934",1.016000032,24.97850037,31.66670036,22.77779961,NA
"","23/05/1934",0.762000024,24.97850037,31.11109924,22.22220039,NA
"","24/05/1934",0,24.97850037,31.11109924,22.77779961,NA
"","25/05/1934",4.31799984,24.97850037,32.5,21.38890076,NA
"","26/05/1934",1.524000049,24.97850037,30.55559921,22.77779961,NA
"","27/05/1934",0,24.97850037,32.22219849,22.22220039,NA
"","28/05/1934",2.79399991,24.97850037,30.55559921,21.11109924,NA
"","29/05/1934",0,24.97850037,32.22219849,21.11109924,NA
"","30/05/1934",0,24.97850037,31.66670036,20,NA
"","31/05/1934",2.79399991,24.97850037,29.44440079,20,NA
"","1/6/1934",6.349999905,25.60610008,31.66670036,21.11109924,NA
"","2/6/1934",13.97000027,25.60610008,29.44440079,21.66670036,NA
"","3/6/1934",21.59000015,25.60610008,30,21.11109924,NA
"","4/6/1934",6.096000195,25.60610008,27.77779961,22.22220039,NA
"","5/6/1934",1.524000049,25.60610008,28.88890076,22.22220039,NA
"","6/6/1934",0.254000008,25.60610008,31.11109924,22.77779961,NA
"","7/6/1934",0,25.60610008,29.44440079,22.77779961,NA
"","8/6/1934",0.762000024,25.60610008,32.22219849,20.55559921,NA
"","9/6/1934",0.254000008,25.60610008,32.77780151,21.11109924,NA
"","10/6/1934",0.762000024,25.60610008,32.77780151,22.22220039,NA
"","11/6/1934",0.254000008,25.60610008,31.11109924,21.66670036,NA
"","12/6/1934",0.508000016,25.60610008,32.5,21.11109924,NA
"","13/06/1934",3.555999994,25.60610008,31.11109924,20.55559921,NA
"","14/06/1934",1.269999981,25.60610008,31.66670036,21.66670036,NA
"","15/06/1934",0.508000016,25.60610008,31.66670036,21.66670036,NA
"","16/06/1934",1.269999981,25.60610008,30.55559921,22.77779961,NA
"","17/06/1934",5.079999924,25.60610008,29.44440079,22.22220039,NA
"","18/06/1934",5.334000111,25.60610008,30,22.22220039,NA
"","19/06/1934",1.269999981,25.60610008,30,22.77779961,NA
"","20/06/1934",3.302000046,25.60610008,29.44440079,22.22220039,NA
"","21/06/1934",0,25.60610008,30.55559921,23.33329964,NA
"","22/06/1934",0.508000016,25.60610008,31.11109924,22.77779961,NA
"","23/06/1934",7.366000175,25.60610008,28.88890076,22.22220039,NA
"","24/06/1934",2.539999962,25.60610008,30.55559921,22.22220039,NA
"","25/06/1934",2.79399991,25.60610008,29.44440079,22.22220039,NA
"","26/06/1934",1.524000049,25.60610008,31.11109924,22.22220039,NA
"","27/06/1934",2.539999962,25.60610008,30.55559921,21.66670036,NA
"","28/06/1934",1.269999981,25.60610008,31.11109924,22.77779961,NA
"","29/06/1934",2.286000013,25.60610008,31.66670036,22.77779961,NA
"","30/06/1934",0,25.60610008,31.11109924,22.77779961,NA
"","1/7/1934",0,24.51819992,33.05559921,20,NA
"","2/7/1934",0,24.51819992,32.77780151,21.11109924,NA
"","3/7/1934",0,24.51819992,32.77780151,22.22220039,NA
"","4/7/1934",1.269999981,24.51819992,31.11109924,22.77779961,NA
"","5/7/1934",0,24.51819992,32.22219849,22.77779961,NA
"","6/7/1934",0.254000008,24.51819992,31.11109924,21.66670036,NA
"","7/7/1934",4.06400013,24.51819992,32.22219849,20,NA
"","8/7/1934",4.572000027,24.51819992,31.11109924,21.11109924,NA
"","9/7/1934",0,24.51819992,32.77780151,23.33329964,NA
"","10/7/1934",0.508000016,24.51819992,32.77780151,23.33329964,NA
"","11/7/1934",0,24.51819992,32.22219849,22.77779961,NA
"","12/7/1934",5.587999821,24.51819992,31.66670036,22.22220039,NA
"","13/07/1934",0.508000016,24.51819992,32.22219849,22.22220039,NA
"","14/07/1934",1.777999997,24.51819992,31.66670036,22.22220039,NA
"","15/07/1934",0,24.51819992,32.77780151,22.77779961,NA
"","16/07/1934",0,24.51819992,32.77780151,23.33329964,NA
"","17/07/1934",0.762000024,24.51819992,32.77780151,23.33329964,NA
"","18/07/1934",1.524000049,24.51819992,32.22219849,23.33329964,NA
"","19/07/1934",0,24.51819992,33.88890076,21.66670036,NA
"","20/07/1934",0,24.51819992,32.22219849,24.44440079,NA
"","21/07/1934",0,24.51819992,31.66670036,23.33329964,NA
"","22/07/1934",3.809999943,24.51819992,32.22219849,22.77779961,NA
"","23/07/1934",1.269999981,24.51819992,32.22219849,23.33329964,NA
"","24/07/1934",0,24.51819992,32.77780151,23.88890076,NA
"","25/07/1934",3.555999994,24.51819992,32.22219849,21.11109924,NA
"","26/07/1934",0.508000016,24.51819992,32.77780151,22.77779961,NA
"","27/07/1934",0.254000008,24.51819992,31.66670036,22.22220039,NA
"","28/07/1934",0,24.51819992,29.44440079,25,NA
"","29/07/1934",0,24.51819992,31.66670036,24.44440079,NA
"","30/07/1934",3.048000097,24.51819992,30,23.33329964,NA
"","31/07/1934",1.777999997,24.51819992,32.22219849,22.77779961,NA
"","1/8/1934",1.777999997,23.76510048,31.66670036,23.33329964,NA
"","2/8/1934",2.286000013,23.76510048,31.11109924,22.77779961,NA
"","3/8/1934",2.79399991,23.76510048,30.55559921,23.33329964,NA
"","4/8/1934",0,23.76510048,32.77780151,22.77779961,NA
"","5/8/1934",0.762000024,23.76510048,32.77780151,23.33329964,NA
"","6/8/1934",0,23.76510048,34.44440079,23.88890076,NA
"","7/8/1934",0.254000008,23.76510048,33.33330154,25,NA
"","8/8/1934",0,23.76510048,32.77780151,25,NA
"","9/8/1934",0,23.76510048,31.11109924,24.44440079,NA
"","10/8/1934",0,23.76510048,33.33330154,23.33329964,NA
"","11/8/1934",0,23.76510048,33.88890076,21.11109924,NA
"","12/8/1934",0,23.76510048,29.16670036,22.5,NA
"","13/08/1934",0,23.76510048,32.22219849,23.33329964,NA
"","14/08/1934",3.555999994,23.76510048,32.77780151,21.66670036,NA
"","15/08/1934",0,23.76510048,33.33330154,23.33329964,NA
"","16/08/1934",10.41399956,23.76510048,32.77780151,24.16670036,NA
"","17/08/1934",0.508000016,23.76510048,31.38890076,23.61109924,NA
"","18/08/1934",1.269999981,23.76510048,32.22219849,23.33329964,NA
"","19/08/1934",38.86199951,23.76510048,30,23.33329964,NA
"","20/08/1934",4.06400013,23.76510048,30.27779961,23.33329964,NA
"","21/08/1934",0,23.76510048,31.38890076,22.5,NA
"","22/08/1934",0,23.76510048,32.5,24.16670036,NA
"","23/08/1934",0.762000024,23.76510048,31.94440079,22.5,NA
"","24/08/1934",0,23.76510048,31.66670036,19.44440079,NA
"","25/08/1934",0,23.76510048,31.38890076,18.88890076,NA
"","26/08/1934",0,23.76510048,32.22219849,20,NA
"","27/08/1934",0,23.76510048,30.83329964,20.83329964,NA
"","28/08/1934",0,23.76510048,32.22219849,20.83329964,NA
"","29/08/1934",0,23.76510048,31.94440079,25,NA
"","30/08/1934",0,23.76510048,32.5,24.16670036,NA
"","31/08/1934",0.508000016,23.76510048,31.38890076,23.61109924,NA
"","1/9/1934",3.302000046,21.84049988,30.83329964,22.77779961,NA
"","2/9/1934",0.254000008,21.84049988,31.66670036,21.11109924,NA
"","3/9/1934",0.508000016,21.84049988,32.5,23.61109924,NA
"","4/9/1934",0,21.84049988,31.11109924,23.61109924,NA
"","5/9/1934",2.286000013,21.84049988,30,23.33329964,NA
"","6/9/1934",5.334000111,21.84049988,30,23.61109924,NA
"","7/9/1934",3.048000097,21.84049988,30.27779961,23.05559921,NA
"","8/9/1934",0,21.84049988,30.27779961,23.05559921,NA
"","9/9/1934",2.79399991,21.84049988,30.83329964,23.05559921,NA
"","10/9/1934",1.524000049,21.84049988,31.38890076,23.05559921,NA
"","11/9/1934",39.62400055,21.84049988,30.83329964,22.22220039,NA
"","12/9/1934",10.66800022,21.84049988,30.27779961,21.66670036,NA
"","13/09/1934",0,21.84049988,30.55559921,20,NA
"","14/09/1934",3.302000046,21.84049988,31.38890076,21.11109924,NA
"","15/09/1934",8.63599968,21.84049988,30,23.33329964,NA
"","16/09/1934",0.508000016,21.84049988,32.5,23.88890076,NA
"","17/09/1934",1.269999981,21.84049988,29.72220039,23.33329964,NA
"","18/09/1934",5.079999924,21.84049988,29.16670036,22.77779961,NA
"","19/09/1934",0,21.84049988,30,23.05559921,NA
"","20/09/1934",0.508000016,21.84049988,29.16670036,21.66670036,NA
"","21/09/1934",24.12999916,21.84049988,29.72220039,21.11109924,NA
"","22/09/1934",0.762000024,21.84049988,31.11109924,20,NA
"","23/09/1934",30.98800087,21.84049988,30.27779961,20.55559921,NA
"","24/09/1934",1.016000032,21.84049988,29.44440079,19.72220039,NA
"","25/09/1934",0,21.84049988,28.88890076,24.44440079,NA
"","26/09/1934",3.302000046,21.84049988,28.88890076,22.22220039,NA
"","27/09/1934",0,21.84049988,30,23.05559921,NA
"","28/09/1934",0,21.84049988,30.27779961,21.66670036,NA
"","29/09/1934",1.269999981,21.84049988,30.83329964,22.5,NA
"","30/09/1934",2.032000065,21.84049988,29.44440079,21.11109924,NA
"","1/10/1934",0,21.17099953,28.33329964,21.66670036,NA
"","2/10/1934",0,21.17099953,30,18.88890076,NA
"","3/10/1934",0.508000016,21.17099953,29.16670036,23.88890076,NA
"","4/10/1934",1.016000032,21.17099953,30,23.33329964,NA
"","5/10/1934",3.048000097,21.17099953,28.33329964,21.11109924,NA
"","6/10/1934",0.254000008,21.17099953,28.33329964,21.38890076,NA
"","7/10/1934",0,21.17099953,31.11109924,21.11109924,NA
"","8/10/1934",0.254000008,21.17099953,29.44440079,18.05559921,NA
"","9/10/1934",0,21.17099953,29.72220039,18.33329964,NA
"","10/10/1934",0,21.17099953,30,21.66670036,NA
"","11/10/1934",0,21.17099953,30.83329964,19.72220039,NA
"","12/10/1934",0,21.17099953,31.11109924,22.5,NA
"","13/10/1934",1.269999981,21.17099953,30.55559921,19.72220039,NA
"","14/10/1934",14.73200035,21.17099953,30.83329964,20,NA
"","15/10/1934",9.652000427,21.17099953,31.38890076,19.44440079,NA
"","16/10/1934",7.111999989,21.17099953,31.11109924,21.66670036,NA
"","17/10/1934",0.508000016,21.17099953,29.16670036,22.77779961,NA
"","18/10/1934",1.777999997,21.17099953,30,23.88890076,NA
"","19/10/1934",3.048000097,21.17099953,28.88890076,23.61109924,NA
"","20/10/1934",2.539999962,21.17099953,29.44440079,23.33329964,NA
"","21/10/1934",4.826000214,21.17099953,27.77779961,22.22220039,NA
"","22/10/1934",1.524000049,21.17099953,28.88890076,22.77779961,NA
"","23/10/1934",0,21.17099953,29.16670036,23.05559921,NA
"","24/10/1934",2.79399991,21.17099953,29.72220039,23.33329964,NA
"","25/10/1934",2.286000013,21.17099953,28.88890076,23.05559921,NA
"","26/10/1934",6.096000195,21.17099953,28.61109924,22.77779961,NA
"","27/10/1934",0.254000008,21.17099953,28.88890076,20,NA
"","28/10/1934",0,21.17099953,28.33329964,20.27779961,NA
"","29/10/1934",0,21.17099953,28.33329964,17.77779961,NA
"","30/10/1934",0.762000024,21.17099953,28.05559921,18.88890076,NA
"","31/10/1934",0,21.17099953,29.16670036,17.22220039,NA
"","1/11/1934",0,16.69420052,30.27779961,20,NA
"","2/11/1934",2.286000013,16.69420052,30,22.22220039,NA
"","3/11/1934",0,16.69420052,29.72220039,19.16670036,NA
"","4/11/1934",0,16.69420052,30,19.16670036,NA
"","5/11/1934",3.555999994,16.69420052,27.77779961,19.72220039,NA
"","6/11/1934",0,16.69420052,27.77779961,21.94440079,NA
"","7/11/1934",0.254000008,16.69420052,29.44440079,20.55559921,NA
"","8/11/1934",0.254000008,16.69420052,28.88890076,19.44440079,NA
"","9/11/1934",1.524000049,16.69420052,28.88890076,18.88890076,NA
"","10/11/1934",1.016000032,16.69420052,27.77779961,18.33329964,NA
"","11/11/1934",2.286000013,16.69420052,26.66670036,19.16670036,NA
"","12/11/1934",0.762000024,16.69420052,28.33329964,20,NA
"","13/11/1934",13.46199989,16.69420052,28.05559921,21.38890076,NA
"","14/11/1934",0,16.69420052,28.33329964,20.27779961,NA
"","15/11/1934",0,16.69420052,29.16670036,20.55559921,NA
"","16/11/1934",2.79399991,16.69420052,26.66670036,20.55559921,NA
"","17/11/1934",0.508000016,16.69420052,28.88890076,22.22220039,NA
"","18/11/1934",0,16.69420052,30,22.5,NA
"","19/11/1934",0,16.69420052,30.27779961,20.83329964,NA
"","20/11/1934",0.508000016,16.69420052,28.33329964,19.44440079,NA
"","21/11/1934",4.06400013,16.69420052,27.5,21.11109924,NA
"","22/11/1934",12.95400047,16.69420052,27.22220039,23.05559921,NA
"","23/11/1934",6.604000092,16.69420052,27.77779961,22.77779961,NA
"","24/11/1934",2.539999962,16.69420052,27.77779961,22.5,NA
"","25/11/1934",0,16.69420052,29.16670036,22.5,NA
"Adil  Farm Co, Biboohra","26/11/1934",2.032000065,16.69420052,28.33329964,23.05559921,NA
"Adil  Farm Co, Biboohra","27/11/1934",0.508000016,16.69420052,28.88890076,18.88890076,NA
"Adil  Farm Co, Biboohra","28/11/1934",15.23999977,16.69420052,29.44440079,18.88890076,NA
"Adil  Farm Co, Biboohra","29/11/1934",15.23999977,16.69420052,30,18.88890076,NA
"Adil  Farm Co, Biboohra","30/11/1934",8.63599968,16.69420052,27.77779961,17.77779961,NA
"Adil  Farm Co, Biboohra","1/12/1934",8.890000343,16.02470016,28.33329964,20,NA
"Adil  Farm Co, Biboohra","2/12/1934",0,16.02470016,30,19.44440079,NA
"Adil  Farm Co, Biboohra","3/12/1934",4.572000027,16.02470016,28.61109924,18.88890076,NA
"Adil  Farm Co, Biboohra","4/12/1934",0.254000008,16.02470016,30.27779961,18.88890076,NA
"Adil  Farm Co, Biboohra","5/12/1934",5.842000008,16.02470016,30.55559921,20,NA
"Adil  Farm Co, Biboohra","6/12/1934",0,16.02470016,30.83329964,18.33329964,NA
"Adil  Farm Co, Biboohra","7/12/1934",0,16.02470016,30,17.5,NA
"Adil  Farm Co, Biboohra","8/12/1934",0,16.02470016,30.27779961,16.11109924,NA
"Adil  Farm Co, Biboohra","9/12/1934",0,16.02470016,30.83329964,16.38890076,NA
"Adil  Farm Co, Biboohra","10/12/1934",0,16.02470016,29.72220039,15.83329964,NA
"Adil  Farm Co, Biboohra","11/12/1934",0,16.02470016,29.72220039,16.94440079,NA
