ExpID,Plot,Date,Sample,CCS,DPMSTK,DSMSTK,DWCAB,DWC-IIST,DWDLF,DWGLF,DWMST,DWPCAB,DWPDLF,DWPGLF,DWPMST,DWPSTA,DWPSTK,DWPTOP,DWPTOTA,DWPTOTG,DWRT,DWSCAB,DWSDLF,DWSGLF,DWSMST,DWSSTA,DWSTA,DWSTB,DWSTOP,DWSTOTA,DWSTOTG,DWTOP,DWTOTA,DWTOTB,DWTOTG,DWTOTT,FBCAB,FBGLF,FBMST,FBPMST,FBSMST,FBSTA,FBTOP,FBTOTA,FCCAB,FCCABF,FCDLF,FCGLF,FCGLFF,FCMST,FCMSTF,FCPMST,FCPMSTF,FCSMST,FCSMSTF,FCSTA,FCSTAF,FCTOP,FCTOPF,FCTOTA,FRINT,FWCAB,FWC-IIST,FWDLF,FWDST,FWGLF,FWMST,FWPCAB,FWPDLF,FWPGLF,FWPMST,FWPSTA,FWPTOP,FWPTOTA,FWPTOTG,FWSCAB,FWSDLF,FWSGLF,FWSMST,FWSSTA,FWSTA,FWSTOP,FWSTOTA,FWSTOTG,FWTOP,FWTOTA,FWTOTG,GCCABF,GCGLFF,GCMST,GCMSTF,GCPMSTF,GWCAB,GWGLF,GWMST,GWSTA,GWTOP,GWTOTA,LAI,LAPSTK,LASSTK,LATSTK,LAW,LGISB,LGIST,LPMSTK,LSMSTK,MOCAB,MODLF,MOGLF,MOMST,MOPCAB,MOPDLF,MOPGLF,MOPMST,MOPSTA,MOPTOP,MOPTOTA,MOPTOTG,MOSCAB,MOSDLF,MOSGLF,MOSMST,MOSSTA,MOSTA,MOSTOP,MOSTOTA,MOSTOTG,MOTOP,MOTOTA,MOTOTG,NCCAB,NCDLF,NCGLF,NC-IISTK,NC-IISTKS,NCMST,NCPCAB,NCPDLF,NCPGLF,NCPMST,NCPSTA,NCPTOP,NCPTOTA,NCSCAB,NCSDLF,NCSGLF,NCSMST,NCSSTA,NCSTA,NCSTOP,NCSTOTA,NCTOP,NCTOTA,NCTOTG,NMDSTK,NMPDLF,NMPGLF,NMPSTK,NMSDLF,NMSGLF,NMSSTK,NMTSTK,NWCAB,NWDLF,NWGLF,NWMST,NWPCAB,NWPDLF,NWPGLF,NWPMST,NWPSTA,NWPTOP,NWPTOTA,NWSCAB,NWSDLF,NWSGLF,NWSMST,NWSSTA,NWSTA,NWSTOP,NWSTOTA,NWTOP,NWTOTA,NWTOTG,PCGLFF,PCMSTF,PCPTOP,PCPTOPF,PCSTOP,PCSTOPF,PCTOPF,PRUE,PWPTOP,PWSTOP,RCCAB,RCCABF,RCGLF,RCGLFF,RCMST,RCMSTF,RCPTOP,RCPTOPF,RCSTOP,RCSTOPF,RINT,RWMST,RWPMST,RWPTOP,RWSTOP,SCCAB,SCCABF,SCGLF,SCGLFF,SCMST,SCMSTF,SCPMST,SCPMSTF,SCPTOP,SCPTOPF,SCSMST,SCSMSTF,SCSTA,SCSTAF,SCSTOP,SCSTOPF,SCTOP,SCTOPF,SCTOTA,SCTOTAF,SWCAB,SWGLF,SWMST,SWPCAB,SWPMST,SWPTOP,SWSMST,SWSTA,SWSTOP,SWTOP,SWTOTA,TCCABF,TCGLFF,TCMST,TCMSTF,TDWT,TFWT,TWCAB,TWGLF,TWMST,TWSTA,TWTOP,TWTOTA
1,105,18/11/1991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,105,18/11/1991,S01,,,,247.697998,,0,342.9500122,0,,,,,,,,,,,,,,,,247.697998,,,,,,590.6480103,,590.6480103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4060.01001,,,,,,,,,,,,,3.894880056,,,,112.918602,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147563994,,0.01436,,0.01984,,,,,,,,,,,,,,,,,,,0.01754187,0.01754187,,,,,22.91909027,,,,22.91909027,3.556950092,,6.804130077,,,,,,,,,,,,,,,,,10.36108017,10.36108017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,105,4/2/1992,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,105,4/2/1992,S02,,,,317.17099,,195.977005,572.3670044,1782.319946,,,,,,,,,,,,,,,,2099.48999,,,,,,2867.833984,,2671.856934,,242.8690033,471.9760132,895.7490234,,,1138.619995,714.8460083,1610.589966,0.75950402,0.110074997,,0.823525012,0.210924998,0.502538979,0.092799999,,,,,0.541473985,0.095976703,0.80072403,0.161046997,0.561924994,,2208.870117,,466.3330078,,2236.969971,9658.589844,,,,,,,,,,,,,,11867.5,,,,4445.850098,14570.76953,14104.40039,,,,,,,,,,,,5.82366991,,,,102.1395035,,,,,0.145303994,0.412454993,0.256071001,0.184719995,,,,,,,,,,,,,,0.177339002,,,,0.201190993,0.196933001,0.189822003,0.0069375,0.0066125,0.014125,,,0.00535625,,,,,,,,,,,,,0.00559513,,,0.01156225,0.00736706,,,,,10.73085976,,,,10.73085976,2.200370073,1.295897961,8.084679604,9.546549797,,,,,,,,,,,,,11.7468996,,,10.28505039,21.12750053,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00878039,0.001242212,0.00155028,0.000392264,0.310909003,0.057311699,,,,,,,0.264797002,0.046796899,,,0.00301463,0.000602516,0.199791998,0.0400052,3.228800058,0.767911017,561.4429932,,,,,564.15802,,2.292720079,510.5069885,,,,,,,,,,,,
1,105,1/4/1992,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967499971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,105,1/4/1992,S03,,,,436.1799927,,253.8630066,652.117981,3550.100098,,,,,,,,,,,,,,,,3986.280029,,,,,,4892.26123,,4638.397949,,373.0209961,596.9310303,2100.809082,,,2473.830078,969.9520264,3070.76001,0.860291004,0.133169994,,0.897768021,0.262244999,0.532118976,0.138060004,,,,,0.562783003,0.137288302,0.876272023,0.19111,0.574844003,,2829.600098,,432.7269897,,2243.75,15259.58008,,,,,,,,,,,,,,18089.19922,,,,5073.350098,20765.66016,20332.90039,,,,,,,,,,,,7.023449898,,,,107.2724991,,,,,0.156177998,0.620647013,0.293278992,0.233979002,,,,,,,,,,,,,,0.221815005,,,,0.216903001,0.237267002,0.229711995,0.00594375,0.0033375,0.01313125,,,0.003475,,,,,,,,,,,,,0.00374513,,,0.01025056,0.00497511,,,,,9.570770264,,,,9.570770264,2.592550039,0.847268999,8.563119888,12.3366003,,,,,,,,,,,,,14.92910004,,,11.15567017,24.33953094,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022201519,0.00341654,0.0142599,0.004089725,0.365945995,0.095041797,,,,,,,0.330852002,0.080783702,,,0.017255969,0.003716036,0.273835003,0.070610598,9.535200119,9.334629059,1445.786011,,,,,1455.321045,,18.86982918,1464.655029,,,,,,,,,,,,
1,105,14/07/1992,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.882898808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,105,14/07/1992,S04,,,,312.901001,,447.3410034,552.5250244,4933.970215,,,,,,,,,,,,,,,,5246.874023,,,,,,6246.741211,,5799.398926,,250.7169952,496.3519897,2424.749023,,,2675.469971,747.0689697,3171.820068,0.803651989,0.153750002,,0.934365988,0.27974999,0.511112988,0.14835,,,,,0.528963983,0.148870498,0.885200024,0.219586998,0.529717028,,1618.719971,,593.5570068,,1744.050049,16200.28027,,,,,,,,,,,,,,17819,,,,3362.780029,20156.60938,19563.09961,,,,,,,,,,,,5.140460014,,,,93.35479736,,,,,0.192923993,0.792560995,0.317182988,0.306524992,,,,,,,,,,,,,,0.296243012,,,,0.257117987,0.311554998,0.298152,0.00625,0.0028625,0.01188125,,,0.00244375,,,,,,,,,,,,,0.00267074,,,0.00984523,0.00349914,,,,,8.700699806,,,,8.700699806,1.955629945,1.280514002,6.564690113,12.05739975,,,,,,,,,,,,,14.01299953,,,8.520330429,21.85824013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058395509,0.01127518,0.024856729,0.00756994,0.464035004,0.135040596,,,,,,,0.439153999,0.123786703,,,0.037007101,0.009341556,0.373001009,0.110468701,18.59874916,13.99920082,2187.379883,,,,,2205.979004,,32.59794998,2219.978027,,,,,,,,,,,,
1,106,18/11/1991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,106,18/11/1991,S01,,,,111.2060013,,0,228.4210052,0,,,,,,,,,,,,,,,,111.2060013,,,,,,339.6270142,,339.6270142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.290039,,,,,,,,,,,,,2.447700024,,,,106.9030991,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178840995,,0.01207,,0.01726,,,,,,,,,,,,,,,,,,,0.01556061,0.01556061,,,,,19.30314064,,,,19.30314064,1.34224999,,3.942549944,,,,,,,,,,,,,,,,,5.284800053,5.284800053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,106,4/2/1992,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902499974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,106,4/2/1992,S02,,,,375.8269958,,244.0119934,680.5910034,2477.800049,,,,,,,,,,,,,,,,2853.629883,,,,,,3778.233887,,3534.220947,,283.6489868,576.7109985,1263.417969,,,1547.069946,860.3599854,2123.780029,0.755964994,0.122000001,,0.847124994,0.234699994,0.510559022,0.094475001,,,,,0.542717993,0.098471999,0.814258993,0.179876998,0.562403977,,2335.870117,,477.6910095,,2459.98999,13380.74023,,,,,,,,,,,,,,15716.59961,,,,4795.859863,18654.28906,18176.59961,,,,,,,,,,,,6.658229828,,,,97.86399841,,,,,0.161265999,0.514420986,0.27710101,0.185037002,,,,,,,,,,,,,,0.181447998,,,,0.220798999,0.202482998,0.194324002,0.0056875,0.002875,0.01136875,,,0.00380625,,,,,,,,,,,,,0.00405401,,,0.00934761,0.00529551,,,,,14.21113968,,,,14.21113968,2.137520075,0.701536,7.73747015,9.431139946,,,,,,,,,,,,,11.56869984,,,9.874990463,20.00765991,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01175067,0.00191642,0.01274697,0.003448187,0.260933995,0.049099799,,,,,,,0.231237993,0.041580301,,,0.01497674,0.003259213,0.180547997,0.035902102,4.864900112,8.244023323,679.539978,,,,,664.2680054,,15.92111969,673.0599976,,,,,,,,,,,,
1,106,1/4/1992,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972500026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,106,1/4/1992,S03,,,,351.3940125,,421.7449951,662.835022,3365.290039,,,,,,,,,,,,,,,,3716.678955,,,,,,4801.259766,,4379.515137,,363.5050049,592.3889771,1993.060059,,,2356.570068,955.8939819,2948.949951,0.863005996,0.127800003,,0.975098014,0.26868999,0.634262979,0.130335003,,,,,0.659533024,0.129945397,0.927411973,0.189377993,0.665342987,,2432.560059,,616.132019,,2317.159912,14692.16016,,,,,,,,,,,,,,17124.69922,,,,4749.720215,20058,19441.90039,,,,,,,,,,,,7.65045023,,,,115.6893005,,,,,0.147478998,0.723251998,0.285483003,0.229604006,,,,,,,,,,,,,,0.216924995,,,,0.213738993,0.239322007,0.225036994,0.005325,0.002575,0.0110625,,,0.00288125,,,,,,,,,,,,,0.00311229,,,0.00907466,0.00416266,,,,,10.20882034,,,,10.20882034,1.871170044,1.085994005,7.332620144,9.696229935,,,,,,,,,,,,,11.56739998,,,9.203789711,19.9860096,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01531952,0.00222991,0.00878936,0.00267544,0.320663005,0.065779403,,,,,,,0.283520997,0.055819999,,,0.0106587,0.002357934,0.234118998,0.049886499,6.410820007,5.770485878,1004.620972,,,,,1011.031982,,11.69678974,1022.205017,,,,,,,,,,,,
1,106,14/07/1992,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.866880953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,106,14/07/1992,S04,,,,331.0350037,,616.9429932,524.2789917,5904.240234,,,,,,,,,,,,,,,,6235.270996,,,,,,7376.493164,,6759.549805,,234.1600037,442.3869934,2350.452881,,,2584.610107,676.5469971,3027,0.766633987,0.145950004,,0.794669986,0.263449997,0.461088985,0.147049993,,,,,0.478087991,0.146925598,0.785263002,0.206248,0.470173001,,1706.810059,,799.4589844,,1610.51001,19525.91016,,,,,,,,,,,,,,21232.69922,,,,3317.320068,23642.68945,22843.19922,,,,,,,,,,,,4.853519917,,,,91.9756012,,,,,0.194768995,0.839492977,0.327179998,0.300496995,,,,,,,,,,,,,,0.292025,,,,0.259351999,0.310974985,0.294539988,0.00455625,0.0024375,0.00989375,,,0.00188125,,,,,,,,,,,,,0.00202327,,,0.00782796,0.0026173,,,,,11.07888985,,,,11.07888985,1.508280039,1.503798962,5.18708992,11.10733986,,,,,,,,,,,,,12.61559963,,,6.695360184,19.30651093,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083530791,0.016073965,0.03763191,0.012390555,0.432440013,0.137294501,,,,,,,0.412598014,0.126351699,,,0.053785879,0.014166902,0.349159986,0.112627998,25.71829033,21.43431473,2221.188965,,,,,2246.907959,,47.15259933,2268.342041,,,,,,,,,,,,
1,107,18/11/1991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,18/11/1991,S01,,,,156.6040039,,0,245.026001,0,,,,,,,,,,,,,,,,156.6040039,,,,,,401.631012,,401.631012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.26001,,,,,,,,,,,,,2.891580105,,,,118.1240997,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161900997,,0.0126625,,0.0174,,,,,,,,,,,,,,,,,,,0.01555275,0.01555275,,,,,22.99651909,,,,22.99651909,1.98300004,,4.263460159,,,,,,,,,,,,,,,,,6.246459961,6.246459961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,4/2/1992,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942499995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,4/2/1992,S02,,,,397.0390015,,217.779007,760.8870239,2645.659912,,,,,,,,,,,,,,,,3042.697998,,,,,,4021.364014,,3803.584961,,307.3930054,653.9699707,1365.937988,,,1673.329956,961.3629761,2327.300049,0.776242971,0.133974999,,0.859700024,0.237774998,0.527553976,0.093400002,,,,,0.559710979,0.098763399,0.830456018,0.190010995,0.586217999,,2313.290039,,412.2879944,,2748.820068,14647.41992,,,,,,,,,,,,,,16960.69922,,,,5062.109863,20121.81055,19709.5,,,,,,,,,,,,7.932169914,,,,103.9709015,,,,,0.172301993,0.530803978,0.276609987,0.178406999,,,,,,,,,,,,,,0.177489996,,,,0.228712007,0.198092997,0.191290006,0.00538125,0.0030375,0.01184375,,,0.0037,,,,,,,,,,,,,0.00391938,,,0.00962784,0.005371,,,,,12.99304008,,,,12.99304008,2.136569977,0.661504984,9.011759758,9.78894043,,,,,,,,,,,,,11.92549992,,,11.1483202,21.5987606,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00345096,0.000591887,0.00582474,0.00160589,0.266483992,0.045465399,,,,,,,0.208697006,0.037637901,,,0.00394104,0.000910938,0.160678998,0.032115299,1.557569981,4.33488512,606.0529785,,,,,691.4580078,,4.989900112,695.2109985,,,,,,,,,,,,
1,107,1/4/1992,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,1/4/1992,S03,,,,346.4020081,,524.7199707,635.2490234,3925,,,,,,,,,,,,,,,,4271.402832,,,,,,5431.371094,,4906.651855,,293.1839905,618.4990234,1957.578979,,,2250.76001,911.6829834,2869.26001,0.884487987,0.125224993,,1.017410994,0.266245008,0.600510001,0.132495001,,,,,0.621071994,0.131361306,0.948275983,0.195957005,0.615741014,,2329.419922,,891.8380127,,2246,16829.7207,,,,,,,,,,,,,,19159.09961,,,,4575.430176,22296.98047,21405.09961,,,,,,,,,,,,7.395730019,,,,117.0103989,,,,,0.150030002,0.587809026,0.282822013,0.232963994,,,,,,,,,,,,,,0.222678006,,,,0.215111002,0.243175,0.228997007,0.00545714,0.002425,0.011425,,,0.00305625,,,,,,,,,,,,,0.00325096,,,0.00931908,0.00412719,,,,,11.60093021,,,,11.60093021,1.890370011,1.272444963,7.257719994,11.99577999,,,,,,,,,,,,,13.88609982,,,9.148079872,22.41630936,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0313637,0.00439206,0.01746341,0.004572535,0.330217004,0.073664397,,,,,,,0.300774992,0.063983798,,,0.02173855,0.004487474,0.236405998,0.055039201,10.43381023,10.70573807,1089.42395,,,,,1099.858032,,21.13954926,1110.563965,,,,,,,,,,,,
1,107,14/07/1992,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803763568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,14/07/1992,S04,,,,319.8959961,,450.8389893,462.6270142,5607.259766,,,,,,,,,,,,,,,,5927.15918,,,,,,6840.625,,6389.786133,,243.4470062,390.8590088,2660.060059,,,2903.51001,634.3060303,3294.370117,0.805045009,0.147300005,,0.691676974,0.238450006,0.454035997,0.138300002,,,,,0.471239001,0.139031097,0.729088008,0.192700997,0.448556006,,1596.410034,,592.6719971,,1384.48999,18949.63086,,,,,,,,,,,,,,20546,,,,2980.899902,22523.19922,21930.5,,,,,,,,,,,,3.870310068,,,,84.32089996,,,,,0.201379001,0.801838994,0.334614992,0.295129001,,,,,,,,,,,,,,0.287784994,,,,0.262883991,0.303205997,0.290758997,0.00425,0.0025125,0.00936875,,,0.0019125,,,,,,,,,,,,,0.00203866,,,0.0072762,0.00256562,,,,,10.09280968,,,,10.09280968,1.359560013,1.132732034,4.334229946,10.7238903,,,,,,,,,,,,,12.08339977,,,5.693789959,17.55042076,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08868546,0.016078571,0.044712629,0.01548758,0.412106991,0.125445902,,,,,,,0.395891994,0.116684496,,,0.058855291,0.015764536,0.336322993,0.105448999,26.04957962,24.21075249,2388.549072,,,,,2414.599121,,50.2603302,2438.810059,,,,,,,,,,,,
1,108,18/11/1991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607500017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,18/11/1991,S01,,,,175.6670074,,0,268.8569946,0,,,,,,,,,,,,,,,,175.6670074,,,,,,444.5249939,,444.5249939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2849.47998,,,,,,,,,,,,,3.358570099,,,,119.7251968,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157218993,,0.01469,,0.019475,,,,,,,,,,,,,,,,,,,0.017584059,0.017584059,,,,,16.72473907,,,,16.72473907,2.580549955,,5.236000061,,,,,,,,,,,,,,,,,7.816549778,7.816549778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,4/2/1992,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,4/2/1992,S02,,,,311.9750061,,166.701004,565.0159912,1835.619995,,,,,,,,,,,,,,,,2144.298096,,,,,,2888.835938,,2714.905029,,255.2799988,489.0950012,990.7789917,,,1246.060059,744.375,1735.150024,0.839576006,0.122000001,,0.865773022,0.221300006,0.537420988,0.098224998,,,,,0.584344983,0.102313504,0.857326984,0.173087001,0.60473597,,2094.330078,,479.473999,,2209.449951,10007.91992,,,,,,,,,,,,,,12102.2998,,,,4303.790039,14791.17969,14311.7002,,,,,,,,,,,,5.763559818,,,,102.245903,,,,,0.145872995,0.347728997,0.255620986,0.182760999,,,,,,,,,,,,,,0.175307006,,,,0.201413006,0.193125993,0.187613994,0.00703571,0.0058375,0.01450625,,,0.00561875,,,,,,,,,,,,,0.00583355,,,0.01184873,0.00750414,,,,,10.38282967,,,,10.38282967,2.194969893,0.97311902,8.196260452,10.31389999,,,,,,,,,,,,,12.50889969,,,10.39122009,21.67823982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299430013,0.055803102,,,,,,,,,,,,,,,,,592.0910034,,,,,,,,,,,,,,,,,,,,
1,108,1/4/1992,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
